transaction_number,name,type,quantity
4005,PotionCo,buy,4
4006,MenhirCo,sell,7
4007,ShieldCo,buy,4
4008,SwordCo,buy,3
4009,RottenFishCo,buy,6
4010,PotionCo,sell,3
4011,HelmetCo,buy,4
4012,RottenFishCo,sell,1
4013,GameStart,buy,10
4014,BoarCo,sell,9
4015,MenhirCo,sell,6
4016,BowCo,sell,1
4017,RottenFishCo,buy,5
4018,RottenFishCo,sell,10
4019,RottenFishCo,buy,9
4020,ArrowCo,sell,3
4021,BoarCo,sell,1
4022,MenhirCo,sell,1
4023,GameStart,buy,6
4024,MenhirCo,buy,7
4025,PotionCo,buy,3
4026,BoarCo,buy,1
4027,ShieldCo,buy,2
4028,BowCo,sell,1
4029,BowCo,sell,4
4030,MenhirCo,sell,3
4031,PotionCo,sell,8
4032,PotionCo,sell,7
4033,HelmetCo,buy,10
4034,SwordCo,buy,7
4035,RottenFishCo,buy,4
4036,ShieldCo,buy,4
4037,RottenFishCo,buy,4
4038,ArrowCo,buy,9
4039,BowCo,sell,10
4040,GameStart,sell,10
4041,HelmetCo,sell,9
4042,MenhirCo,buy,3
4043,HelmetCo,buy,10
4044,BowCo,sell,8
4045,GameStart,buy,4
4046,GameStart,sell,5
4047,ArrowCo,sell,2
4048,ShieldCo,buy,2
4049,BoarCo,buy,9
4050,PotionCo,buy,8
4051,BowCo,buy,1
4052,BowCo,sell,1
4053,HelmetCo,buy,6
4054,BoarCo,sell,6
4055,ShieldCo,buy,8
4056,BowCo,sell,5
4057,GameStart,buy,6
4058,RottenFishCo,buy,4
4059,GameStart,sell,2
4060,RottenFishCo,buy,1
4061,RottenFishCo,buy,2
4062,BowCo,buy,3
4063,PotionCo,sell,9
4064,RottenFishCo,sell,6
4065,PotionCo,buy,6
4066,SwordCo,sell,4
4067,ShieldCo,buy,2
4068,ArrowCo,sell,2
4069,BowCo,buy,5
4070,SwordCo,sell,6
4071,GameStart,sell,3
4072,ArrowCo,sell,6
4073,ShieldCo,buy,4
4074,PotionCo,buy,3
4075,SwordCo,buy,7
4076,ArrowCo,sell,8
4077,GameStart,buy,9
4078,BoarCo,buy,8
4079,BoarCo,buy,9
4080,SwordCo,sell,5
4081,ArrowCo,buy,1
4082,ShieldCo,buy,8
4083,SwordCo,sell,2
4084,GameStart,buy,8
4085,BoarCo,buy,7
4086,MenhirCo,buy,5
4087,SwordCo,sell,3
4088,BoarCo,sell,4
4089,GameStart,buy,10
4090,PotionCo,buy,2
4091,MenhirCo,sell,3
4092,PotionCo,sell,7
4093,PotionCo,buy,2
4094,GameStart,sell,3
4095,BoarCo,sell,1
4096,GameStart,sell,4
4097,BowCo,buy,7
4098,GameStart,buy,3
4099,BowCo,buy,1
4100,ShieldCo,sell,4
4101,BoarCo,buy,9
4102,RottenFishCo,sell,9
4103,GameStart,sell,10
4104,SwordCo,sell,10
4105,BoarCo,sell,9
4106,PotionCo,buy,5
4107,RottenFishCo,sell,5
4108,MenhirCo,buy,5
4109,MenhirCo,buy,10
4110,RottenFishCo,sell,9
4111,BoarCo,buy,6
4112,HelmetCo,sell,6
4113,ArrowCo,sell,1
4114,PotionCo,sell,9
4115,SwordCo,buy,5
4116,HelmetCo,buy,1
4117,MenhirCo,sell,9
4118,PotionCo,buy,4
4119,BoarCo,buy,3
4120,GameStart,buy,4
4121,MenhirCo,buy,8
4122,BowCo,sell,9
4123,RottenFishCo,buy,9
4124,RottenFishCo,buy,7
4125,SwordCo,buy,9
4126,SwordCo,buy,3
4127,RottenFishCo,buy,9
4128,GameStart,buy,3
4129,HelmetCo,buy,3
4130,SwordCo,buy,6
4131,BowCo,sell,7
4132,ArrowCo,sell,4
4133,SwordCo,buy,7
4134,ArrowCo,sell,2
4135,BowCo,buy,9
4136,BoarCo,buy,9
4137,GameStart,buy,2
4138,BowCo,sell,3
4139,RottenFishCo,sell,9
4140,SwordCo,buy,4
4141,ShieldCo,buy,5
4142,GameStart,buy,10
4143,BoarCo,sell,10
4144,ShieldCo,buy,6
4145,MenhirCo,sell,7
4146,ArrowCo,buy,7
4147,RottenFishCo,buy,1
4148,BoarCo,sell,10
4149,BoarCo,sell,1
4150,GameStart,sell,6
4151,ArrowCo,buy,9
4152,PotionCo,buy,10
4153,RottenFishCo,sell,8
4154,SwordCo,sell,4
4155,BowCo,sell,3
4156,BoarCo,sell,2
4157,PotionCo,buy,2
4158,BoarCo,buy,1
4159,PotionCo,buy,6
4160,HelmetCo,buy,3
4161,GameStart,buy,5
4162,PotionCo,buy,3
4163,ArrowCo,buy,7
4164,ArrowCo,sell,9
4165,GameStart,buy,10
4166,BoarCo,buy,9
4167,RottenFishCo,buy,10
4168,BoarCo,buy,7
4169,MenhirCo,buy,8
4170,GameStart,buy,6
4171,GameStart,sell,2
4172,RottenFishCo,buy,5
4173,PotionCo,sell,1
4174,RottenFishCo,sell,7
4175,ArrowCo,buy,10
4176,PotionCo,buy,3
4177,PotionCo,sell,6
4178,BowCo,sell,10
4179,MenhirCo,sell,6
4180,ArrowCo,buy,3
4181,MenhirCo,buy,7
4182,RottenFishCo,sell,1
4183,ArrowCo,sell,8
4184,ShieldCo,sell,10
4185,PotionCo,sell,3
4186,SwordCo,buy,6
4187,SwordCo,sell,9
4188,BowCo,buy,5
4189,GameStart,sell,6
4190,BoarCo,buy,3
4191,BowCo,sell,4
4192,PotionCo,buy,8
4193,HelmetCo,sell,10
4194,RottenFishCo,buy,3
4195,SwordCo,sell,6
4196,HelmetCo,buy,3
4197,RottenFishCo,buy,5
4198,RottenFishCo,sell,9
4199,PotionCo,buy,9
4200,HelmetCo,buy,6
4201,BoarCo,buy,1
4202,RottenFishCo,buy,6
4203,ArrowCo,buy,7
4204,ShieldCo,sell,10
4205,PotionCo,buy,6
4206,SwordCo,sell,2
4207,BowCo,sell,6
4208,SwordCo,sell,3
4209,GameStart,sell,5
4210,GameStart,buy,5
4211,BoarCo,buy,7
4212,ShieldCo,sell,2
4213,HelmetCo,sell,8
4214,BowCo,sell,4
4215,ArrowCo,buy,7
4216,PotionCo,sell,2
4217,SwordCo,sell,9
4218,HelmetCo,buy,4
4219,BowCo,sell,8
4220,RottenFishCo,sell,6
4221,BoarCo,sell,5
4222,GameStart,buy,6
4223,GameStart,sell,8
4224,PotionCo,sell,1
4225,GameStart,buy,9
4226,GameStart,sell,6
4227,GameStart,buy,9
4228,BowCo,buy,10
4229,ShieldCo,buy,2
4230,ArrowCo,sell,1
4231,HelmetCo,buy,1
4232,SwordCo,buy,7
4233,SwordCo,buy,5
4234,HelmetCo,sell,2
4235,BowCo,buy,6
4236,PotionCo,sell,1
4237,SwordCo,buy,1
4238,HelmetCo,buy,8
4239,HelmetCo,sell,10
4240,ShieldCo,sell,7
4241,BoarCo,sell,3
4242,GameStart,sell,10
4243,BowCo,sell,1
4244,BoarCo,sell,9
4245,SwordCo,buy,10
4246,RottenFishCo,sell,4
4247,BoarCo,sell,9
4248,BowCo,buy,2
4249,RottenFishCo,sell,1
4250,SwordCo,sell,8
4251,ArrowCo,sell,7
4252,GameStart,sell,9
4253,BoarCo,buy,9
4254,SwordCo,sell,7
4255,SwordCo,sell,9
4256,HelmetCo,sell,10
4257,GameStart,sell,5
4258,BowCo,sell,1
4259,BoarCo,sell,3
4260,SwordCo,buy,6
4261,GameStart,buy,8
4262,SwordCo,buy,3
4263,GameStart,sell,10
4264,ShieldCo,buy,4
4265,RottenFishCo,sell,7
4266,PotionCo,sell,3
4267,GameStart,buy,2
4268,BowCo,sell,6
4269,ArrowCo,sell,6
4270,RottenFishCo,buy,2
4271,SwordCo,buy,4
4272,PotionCo,sell,4
4273,ArrowCo,buy,4
4274,BoarCo,buy,8
4275,ShieldCo,sell,1
4276,BowCo,sell,7
4277,PotionCo,buy,6
4278,GameStart,buy,3
4279,HelmetCo,buy,10
4280,ShieldCo,sell,4
4281,ArrowCo,buy,1
4282,GameStart,buy,2
4283,ArrowCo,sell,10
4284,ArrowCo,buy,3
4285,GameStart,buy,9
4286,PotionCo,sell,6
4287,ArrowCo,sell,4
4288,ArrowCo,buy,2
4289,ArrowCo,buy,7
4290,BoarCo,buy,6
4291,ArrowCo,sell,3
4292,BoarCo,sell,1
4293,GameStart,buy,2
4294,PotionCo,buy,1
4295,HelmetCo,buy,9
4296,ArrowCo,buy,10
4297,ShieldCo,sell,9
4298,HelmetCo,sell,9
4299,GameStart,sell,1
4300,ArrowCo,sell,3
4301,ArrowCo,sell,3
4302,ArrowCo,buy,1
4303,SwordCo,sell,4
4304,HelmetCo,sell,5
4305,RottenFishCo,sell,8
4306,HelmetCo,sell,5
4307,PotionCo,sell,1
4308,SwordCo,sell,6
4309,GameStart,sell,1
4310,HelmetCo,sell,2
4311,ArrowCo,buy,7
4312,ArrowCo,buy,5
4313,HelmetCo,buy,7
4314,RottenFishCo,sell,4
4315,SwordCo,buy,6
4316,BowCo,sell,3
4317,ShieldCo,sell,3
4318,PotionCo,sell,10
4319,ArrowCo,sell,10
4320,BowCo,sell,4
4321,GameStart,buy,6
4322,SwordCo,sell,4
4323,SwordCo,sell,4
4324,SwordCo,buy,1
4325,BoarCo,sell,1
4326,RottenFishCo,buy,1
4327,GameStart,buy,9
4328,ShieldCo,buy,10
4329,BoarCo,buy,5
4330,BoarCo,buy,3
4331,PotionCo,sell,8
4332,RottenFishCo,buy,1
4333,SwordCo,buy,6
4334,SwordCo,buy,7
4335,HelmetCo,sell,4
4336,GameStart,buy,4
4337,HelmetCo,sell,3
4338,PotionCo,sell,2
4339,SwordCo,sell,8
4340,HelmetCo,sell,1
4341,HelmetCo,buy,9
4342,PotionCo,sell,7
4343,GameStart,sell,7
4344,BowCo,buy,1
4345,BoarCo,sell,8
4346,ArrowCo,buy,4
4347,PotionCo,sell,9
4348,SwordCo,buy,4
4349,SwordCo,buy,9
4350,ShieldCo,sell,9
4351,ShieldCo,buy,8
4352,HelmetCo,sell,5
4353,ArrowCo,buy,2
4354,GameStart,buy,7
4355,RottenFishCo,sell,6
4356,BowCo,sell,1
4357,GameStart,buy,6
4358,ArrowCo,sell,3
4359,HelmetCo,sell,4
4360,GameStart,sell,4
4361,PotionCo,buy,5
4362,PotionCo,buy,9
4363,RottenFishCo,buy,9
4364,PotionCo,buy,2
4365,RottenFishCo,buy,5
4366,RottenFishCo,buy,1
4367,BoarCo,buy,7
4368,ArrowCo,sell,3
4369,ArrowCo,buy,8
4370,HelmetCo,buy,1
4371,ShieldCo,sell,6
4372,SwordCo,sell,10
4373,SwordCo,buy,10
4374,RottenFishCo,sell,6
4375,PotionCo,buy,9
4376,SwordCo,buy,7
4377,HelmetCo,buy,4
4378,ArrowCo,buy,4
4379,SwordCo,sell,5
4380,RottenFishCo,sell,3
4381,SwordCo,sell,7
4382,SwordCo,buy,1
4383,ShieldCo,sell,2
4384,SwordCo,buy,5
4385,HelmetCo,sell,4
4386,BowCo,buy,9
4387,GameStart,sell,5
4388,SwordCo,buy,3
4389,ShieldCo,sell,9
4390,HelmetCo,buy,1
4391,HelmetCo,buy,3
4392,RottenFishCo,buy,5
4393,RottenFishCo,sell,7
4394,RottenFishCo,sell,3
4395,BowCo,sell,5
4396,PotionCo,buy,9
4397,PotionCo,sell,9
4398,SwordCo,sell,10
4399,GameStart,sell,6
4400,BoarCo,sell,7
4401,GameStart,buy,9
4402,BoarCo,buy,2
4403,HelmetCo,buy,2
4404,HelmetCo,buy,2
4405,RottenFishCo,sell,3
4406,PotionCo,sell,10
4407,RottenFishCo,sell,10
4408,SwordCo,buy,1
4409,HelmetCo,sell,3
4410,BoarCo,sell,7
4411,SwordCo,buy,6
4412,ShieldCo,buy,9
4413,BowCo,sell,2
4414,SwordCo,buy,6
4415,PotionCo,buy,8
4416,ShieldCo,buy,4
4417,RottenFishCo,buy,2
4418,BowCo,buy,4
4419,ArrowCo,sell,4
4420,BoarCo,buy,6
4421,BoarCo,sell,10
4422,HelmetCo,sell,5
4423,SwordCo,sell,1
4424,GameStart,sell,3
4425,SwordCo,buy,5
4426,SwordCo,sell,8
4427,BowCo,sell,9
4428,BoarCo,buy,2
4429,RottenFishCo,sell,7
4430,GameStart,buy,10
4431,SwordCo,sell,7
4432,ArrowCo,buy,10
4433,GameStart,buy,7
4434,BowCo,sell,2
4435,RottenFishCo,buy,7
4436,PotionCo,sell,2
4437,SwordCo,buy,7
4438,RottenFishCo,sell,1
4439,GameStart,sell,7
4440,ShieldCo,buy,4
4441,RottenFishCo,sell,3
4442,GameStart,buy,4
4443,HelmetCo,buy,9
4444,SwordCo,buy,9
4445,ArrowCo,buy,2
4446,RottenFishCo,buy,6
4447,RottenFishCo,buy,3
4448,SwordCo,sell,4
4449,PotionCo,buy,7
4450,BoarCo,sell,7
4451,ShieldCo,sell,7
4452,HelmetCo,sell,1
4453,BoarCo,sell,10
4454,HelmetCo,buy,1
4455,RottenFishCo,buy,7
4456,GameStart,sell,10
4457,SwordCo,buy,7
4458,RottenFishCo,buy,1
4459,RottenFishCo,sell,4
4460,BowCo,sell,10
4461,GameStart,sell,2
4462,BowCo,sell,6
4463,ArrowCo,buy,6
4464,HelmetCo,sell,1
4465,SwordCo,buy,2
4466,ShieldCo,sell,2
4467,PotionCo,sell,6
4468,SwordCo,buy,3
4469,SwordCo,buy,3
4470,HelmetCo,buy,5
4471,RottenFishCo,buy,7
4472,ShieldCo,sell,7
4473,BoarCo,sell,1
4474,PotionCo,sell,6
4475,ShieldCo,buy,8
4476,RottenFishCo,sell,3
4477,HelmetCo,sell,4
4478,HelmetCo,sell,7
4479,HelmetCo,buy,10
4480,RottenFishCo,sell,3
4481,RottenFishCo,sell,2
4482,RottenFishCo,buy,9
4483,HelmetCo,buy,8
4484,BowCo,sell,4
4485,GameStart,buy,2
4486,ArrowCo,sell,7
4487,PotionCo,buy,3
4488,ArrowCo,buy,5
4489,ShieldCo,sell,2
4490,RottenFishCo,sell,3
4491,RottenFishCo,sell,2
4492,HelmetCo,sell,6
4493,ArrowCo,sell,2
4494,ArrowCo,buy,3
4495,GameStart,sell,2
4496,SwordCo,sell,10
4497,ArrowCo,sell,10
4498,ShieldCo,buy,1
4499,BoarCo,buy,9
4500,PotionCo,sell,1
4501,HelmetCo,sell,5
4502,BowCo,sell,9
4503,PotionCo,sell,5
4504,HelmetCo,buy,7
4505,ShieldCo,sell,5
4506,RottenFishCo,sell,2
4507,PotionCo,buy,6
4508,ShieldCo,sell,3
4509,HelmetCo,sell,2
4510,HelmetCo,buy,1
4511,ShieldCo,buy,1
4512,BoarCo,buy,3
4513,SwordCo,buy,9
4514,BowCo,buy,8
4515,HelmetCo,buy,4
4516,ArrowCo,sell,4
4517,ArrowCo,sell,2
4518,BoarCo,sell,5
4519,BowCo,sell,6
4520,RottenFishCo,sell,6
4521,ShieldCo,buy,8
4522,SwordCo,sell,2
4523,RottenFishCo,buy,5
4524,GameStart,buy,9
4525,HelmetCo,sell,1
4526,SwordCo,sell,10
4527,BoarCo,sell,2
4528,RottenFishCo,sell,2
4529,BoarCo,buy,10
4530,RottenFishCo,sell,8
4531,HelmetCo,sell,7
4532,ArrowCo,buy,4
4533,GameStart,sell,1
4534,RottenFishCo,buy,6
4535,SwordCo,buy,1
4536,PotionCo,buy,2
4537,BowCo,sell,2
4538,BowCo,buy,10
4539,GameStart,buy,8
4540,BoarCo,sell,5
4541,SwordCo,buy,2
4542,HelmetCo,sell,9
4543,ArrowCo,buy,8
4544,ArrowCo,sell,1
4545,BowCo,buy,9
4546,RottenFishCo,buy,2
4547,ShieldCo,sell,1
4548,ArrowCo,sell,1
4549,ShieldCo,sell,5
4550,RottenFishCo,buy,1
4551,RottenFishCo,buy,9
4552,HelmetCo,buy,5
4553,ShieldCo,sell,10
4554,HelmetCo,buy,7
4555,BowCo,buy,8
4556,ArrowCo,buy,9
4557,BowCo,buy,9
4558,PotionCo,buy,8
4559,SwordCo,sell,9
4560,ArrowCo,sell,7
4561,RottenFishCo,buy,4
4562,ArrowCo,sell,1
4563,HelmetCo,sell,8
4564,ShieldCo,sell,9
4565,PotionCo,buy,2
4566,GameStart,sell,8
4567,GameStart,buy,6
4568,SwordCo,sell,1
4569,BoarCo,buy,8
4570,ArrowCo,sell,2
4571,ArrowCo,sell,8
4572,BoarCo,buy,1
4573,SwordCo,sell,8
4574,ShieldCo,buy,10
4575,SwordCo,buy,10
4576,ShieldCo,buy,8
4577,ArrowCo,sell,7
4578,ShieldCo,buy,1
4579,BoarCo,sell,5
4580,SwordCo,buy,6
4581,HelmetCo,buy,4
4582,GameStart,sell,5
4583,GameStart,sell,5
4584,GameStart,buy,2
4585,HelmetCo,buy,4
4586,PotionCo,sell,3
4587,BoarCo,buy,4
4588,GameStart,sell,2
4589,HelmetCo,sell,4
4590,ShieldCo,sell,10
4591,SwordCo,sell,9
4592,RottenFishCo,buy,3
4593,HelmetCo,sell,3
4594,ArrowCo,buy,6
4595,ShieldCo,buy,1
4596,RottenFishCo,sell,10
4597,PotionCo,sell,10
4598,GameStart,buy,10
4599,SwordCo,buy,8
4600,BowCo,buy,4
4601,ShieldCo,sell,4
4602,RottenFishCo,buy,7
4603,BowCo,buy,3
4604,ArrowCo,buy,4
4605,ShieldCo,sell,2
4606,GameStart,sell,3
4607,RottenFishCo,buy,5
4608,ArrowCo,buy,3
4609,PotionCo,sell,10
4610,BowCo,sell,9
4611,SwordCo,buy,9
4612,RottenFishCo,sell,5
4613,BowCo,buy,6
4614,GameStart,sell,7
4615,GameStart,buy,9
4616,BowCo,buy,8
4617,GameStart,sell,6
4618,ShieldCo,sell,9
4619,BowCo,buy,9
4620,SwordCo,sell,5
4621,ShieldCo,buy,8
4622,HelmetCo,sell,2
4623,BoarCo,buy,10
4624,SwordCo,sell,8
4625,BoarCo,buy,3
4626,PotionCo,sell,5
4627,ArrowCo,sell,6
4628,SwordCo,sell,6
4629,HelmetCo,buy,7
4630,BowCo,buy,7
4631,ArrowCo,sell,3
4632,PotionCo,buy,3
4633,RottenFishCo,buy,7
4634,RottenFishCo,buy,8
4635,PotionCo,buy,8
4636,BoarCo,buy,10
4637,RottenFishCo,sell,10
4638,PotionCo,buy,3
4639,BowCo,sell,4
4640,GameStart,buy,6
4641,ArrowCo,buy,5
4642,BowCo,sell,7
4643,ShieldCo,buy,3
4644,SwordCo,sell,2
4645,PotionCo,buy,8
4646,BoarCo,sell,3
4647,ShieldCo,buy,5
4648,SwordCo,sell,8
4649,HelmetCo,sell,10
4650,GameStart,sell,10
4651,BoarCo,buy,6
4652,SwordCo,buy,5
4653,RottenFishCo,buy,8
4654,HelmetCo,sell,7
4655,PotionCo,sell,4
4656,SwordCo,sell,9
4657,BoarCo,buy,8
4658,BowCo,buy,6
4659,ArrowCo,buy,6
4660,SwordCo,sell,6
4661,PotionCo,sell,3
4662,RottenFishCo,buy,2
4663,BowCo,sell,3
4664,RottenFishCo,sell,5
4665,HelmetCo,sell,6
4666,HelmetCo,buy,7
4667,BoarCo,buy,1
4668,ArrowCo,sell,2
4669,BowCo,buy,1
4670,ShieldCo,sell,4
4671,ShieldCo,sell,3
4672,GameStart,buy,9
4673,GameStart,buy,7
4674,SwordCo,sell,8
4675,HelmetCo,buy,10
4676,PotionCo,sell,7
4677,SwordCo,buy,10
4678,BoarCo,sell,3
4679,RottenFishCo,buy,8
4680,SwordCo,buy,4
4681,SwordCo,buy,9
4682,SwordCo,buy,10
4683,ShieldCo,buy,2
4684,RottenFishCo,buy,10
4685,GameStart,buy,3
4686,ShieldCo,buy,5
4687,SwordCo,buy,4
4688,ShieldCo,sell,4
4689,RottenFishCo,buy,7
4690,PotionCo,sell,9
4691,BoarCo,sell,2
4692,GameStart,buy,4
4693,ArrowCo,sell,8
4694,ShieldCo,buy,2
4695,ArrowCo,sell,10
4696,ShieldCo,buy,4
4697,ShieldCo,buy,2
4698,BowCo,buy,8
4699,ArrowCo,sell,4
4700,GameStart,buy,6
4701,BoarCo,buy,8
4702,HelmetCo,buy,2
4703,ShieldCo,buy,8
4704,BowCo,buy,3
4705,BoarCo,sell,7
4706,HelmetCo,buy,6
4707,PotionCo,sell,7
4708,PotionCo,sell,9
4709,RottenFishCo,sell,1
4710,ShieldCo,sell,9
4711,HelmetCo,buy,3
4712,ArrowCo,buy,10
4713,BoarCo,sell,3
4714,RottenFishCo,buy,3
4715,SwordCo,buy,1
4716,GameStart,sell,5
4717,ArrowCo,buy,8
4718,SwordCo,sell,7
4719,HelmetCo,buy,5
4720,BoarCo,sell,6
4721,BowCo,buy,3
4722,PotionCo,sell,9
4723,SwordCo,sell,5
4724,BoarCo,sell,5
4725,SwordCo,buy,9
4726,ShieldCo,sell,3
4727,SwordCo,sell,2
4728,BoarCo,buy,6
4729,ShieldCo,sell,10
4730,BowCo,buy,8
4731,RottenFishCo,sell,10
4732,SwordCo,sell,1
4733,ArrowCo,sell,10
4734,BoarCo,buy,10
4735,ShieldCo,buy,3
4736,SwordCo,buy,1
4737,SwordCo,sell,3
4738,PotionCo,buy,2
4739,ArrowCo,sell,5
4740,RottenFishCo,buy,2
4741,BoarCo,sell,1
4742,GameStart,buy,3
4743,PotionCo,sell,8
4744,PotionCo,buy,5
4745,SwordCo,sell,10
4746,PotionCo,buy,3
4747,PotionCo,sell,4
4748,ArrowCo,sell,9
4749,BowCo,buy,9
4750,ArrowCo,sell,6
4751,BoarCo,buy,3
4752,BowCo,sell,9
4753,RottenFishCo,buy,9
4754,PotionCo,sell,3
4755,ArrowCo,sell,9
4756,GameStart,buy,7
4757,BowCo,buy,7
4758,PotionCo,buy,2
4759,BowCo,buy,3
4760,GameStart,sell,5
4761,RottenFishCo,buy,2
4762,BowCo,buy,9
4763,BowCo,sell,8
4764,SwordCo,buy,6
4765,ArrowCo,buy,2
4766,RottenFishCo,sell,1
4767,GameStart,buy,4
4768,BowCo,buy,2
4769,ArrowCo,buy,9
4770,BowCo,sell,1
4771,ArrowCo,buy,9
4772,GameStart,buy,6
4773,SwordCo,buy,2
4774,ShieldCo,buy,5
4775,BoarCo,buy,8
4776,GameStart,sell,1
4777,RottenFishCo,sell,3
4778,GameStart,buy,4
4779,ShieldCo,sell,5
4780,BowCo,sell,6
4781,SwordCo,buy,4
4782,ArrowCo,sell,6
4783,BowCo,sell,9
4784,BoarCo,buy,1
4785,RottenFishCo,sell,7
4786,GameStart,sell,8
4787,RottenFishCo,buy,10
4788,ArrowCo,buy,1
4789,RottenFishCo,sell,3
4790,SwordCo,buy,7
4791,BoarCo,sell,9
4792,ArrowCo,buy,4
4793,BowCo,buy,9
4794,ArrowCo,buy,10
4795,RottenFishCo,buy,10
4796,SwordCo,buy,7
4797,BoarCo,sell,10
4798,ArrowCo,buy,3
4799,BoarCo,buy,5
4800,RottenFishCo,sell,6
4801,ArrowCo,buy,7
4802,RottenFishCo,sell,3
4803,BowCo,buy,9
4804,RottenFishCo,buy,9
4805,BoarCo,sell,3
4806,GameStart,sell,7
4807,ArrowCo,sell,7
4808,BoarCo,sell,8
4809,RottenFishCo,buy,2
4810,ShieldCo,buy,8
4811,SwordCo,buy,1
4812,RottenFishCo,sell,3
4813,BowCo,buy,2
4814,ArrowCo,sell,6
4815,ArrowCo,buy,2
4816,BoarCo,buy,9
4817,BowCo,buy,8
4818,RottenFishCo,sell,4
4819,RottenFishCo,sell,5
4820,RottenFishCo,sell,6
4821,RottenFishCo,buy,9
4822,GameStart,buy,10
4823,RottenFishCo,sell,8
4824,SwordCo,sell,3
4825,ArrowCo,sell,5
4826,GameStart,sell,1
4827,BoarCo,buy,2
4828,GameStart,buy,3
4829,RottenFishCo,buy,9
4830,ShieldCo,sell,6
4831,PotionCo,sell,7
4832,SwordCo,sell,9
4833,BoarCo,buy,10
4834,GameStart,sell,1
4835,ShieldCo,sell,8
4836,ShieldCo,sell,2
4837,SwordCo,sell,10
4838,ArrowCo,sell,1
4839,BoarCo,sell,10
4840,GameStart,buy,4
4841,SwordCo,sell,9
4842,ArrowCo,buy,7
4843,GameStart,sell,4
4844,SwordCo,sell,7
4845,ShieldCo,buy,4
4846,BowCo,buy,9
4847,ShieldCo,sell,10
4848,GameStart,sell,7
4849,SwordCo,buy,10
4850,BowCo,buy,2
4851,PotionCo,buy,7
4852,BowCo,buy,8
4853,PotionCo,sell,6
4854,PotionCo,sell,1
4855,ArrowCo,sell,5
4856,ArrowCo,buy,10
4857,BoarCo,buy,9
4858,ArrowCo,sell,5
4859,BoarCo,buy,9
4860,ArrowCo,buy,9
4861,PotionCo,sell,10
4862,BowCo,buy,4
4863,RottenFishCo,sell,5
4864,ShieldCo,buy,1
4865,BoarCo,buy,1
4866,GameStart,buy,9
4867,PotionCo,sell,9
4868,RottenFishCo,sell,3
4869,ArrowCo,sell,3
4870,SwordCo,sell,5
4871,SwordCo,sell,6
4872,GameStart,buy,9
4873,ArrowCo,buy,6
4874,ArrowCo,sell,4
4875,SwordCo,buy,3
4876,GameStart,sell,10
4877,ArrowCo,sell,4
4878,BoarCo,buy,6
4879,GameStart,sell,10
4880,ShieldCo,sell,9
4881,ArrowCo,buy,7
4882,ArrowCo,buy,1
4883,ArrowCo,sell,4
4884,BowCo,sell,6
4885,PotionCo,sell,10
4886,PotionCo,sell,8
4887,SwordCo,sell,8
4888,SwordCo,sell,3
4889,GameStart,buy,7
4890,GameStart,sell,5
4891,PotionCo,buy,1
4892,ShieldCo,buy,3
4893,ArrowCo,sell,7
4894,BoarCo,buy,1
4895,PotionCo,buy,7
4896,RottenFishCo,sell,10
4897,RottenFishCo,buy,1
4898,ArrowCo,buy,4
4899,BoarCo,sell,1
4900,RottenFishCo,sell,10
4901,ShieldCo,buy,8
4902,PotionCo,sell,7
4903,GameStart,sell,7
4904,ArrowCo,buy,1
4905,SwordCo,sell,3
4906,RottenFishCo,sell,1
4907,BowCo,sell,7
4908,RottenFishCo,buy,6
4909,PotionCo,buy,5
4910,ArrowCo,buy,9
4911,ArrowCo,sell,3
4912,ShieldCo,sell,9
4913,SwordCo,sell,8
4914,GameStart,sell,5
4915,ArrowCo,buy,4
4916,GameStart,sell,2
4917,PotionCo,sell,9
4918,ArrowCo,sell,3
4919,PotionCo,buy,10
4920,SwordCo,sell,5
4921,PotionCo,sell,9
4922,PotionCo,sell,2
4923,SwordCo,buy,9
4924,PotionCo,sell,1
4925,BowCo,buy,7
4926,RottenFishCo,sell,10
4927,ArrowCo,buy,5
4928,PotionCo,buy,5
4929,RottenFishCo,buy,10
4930,SwordCo,sell,9
4931,ShieldCo,sell,6
4932,BoarCo,buy,1
4933,PotionCo,sell,9
4934,BowCo,sell,4
4935,GameStart,buy,10
4936,SwordCo,sell,7
4937,ArrowCo,sell,7
4938,RottenFishCo,sell,3
4939,SwordCo,buy,10
4940,ShieldCo,buy,6
4941,ArrowCo,buy,2
4942,PotionCo,sell,9
4943,SwordCo,buy,8
4944,ShieldCo,buy,8
4945,SwordCo,buy,2
4946,GameStart,sell,3
4947,RottenFishCo,buy,2
4948,BoarCo,sell,5
4949,BoarCo,buy,2
4950,PotionCo,sell,2
4951,ShieldCo,sell,10
4952,SwordCo,buy,5
4953,ShieldCo,sell,8
4954,PotionCo,sell,8
4955,BowCo,buy,10
4956,PotionCo,sell,10
4957,ArrowCo,sell,9
4958,SwordCo,sell,9
4959,PotionCo,buy,2
4960,BowCo,sell,5
4961,ShieldCo,sell,7
4962,BoarCo,sell,4
4963,ShieldCo,buy,10
4964,GameStart,buy,7
4965,ArrowCo,buy,9
4966,PotionCo,buy,2
4967,BoarCo,sell,7
4968,RottenFishCo,buy,8
4969,BowCo,sell,1
4970,GameStart,sell,7
4971,PotionCo,buy,7
4972,PotionCo,buy,8
4973,BoarCo,sell,2
4974,BoarCo,sell,9
4975,BowCo,buy,2
4976,ArrowCo,sell,4
4977,RottenFishCo,buy,9
4978,BowCo,sell,1
